ledger_id,order_id,customer,amount,date,status
led_001804,order_001804,cust_1804,21499.22,2026-08-21,paid
led_001805,order_001805,cust_1805,6015.25,2026-08-07,paid
led_001806,order_001806,cust_1806,7092.55,2026-08-14,paid
led_001807,order_001807,cust_1807,13075.39,2026-08-01,paid
led_001808,order_001808,cust_1808,12115.38,2026-08-05,paid
led_001809,order_001809,cust_1809,16360.6,2026-08-20,paid
led_001810,order_001810,cust_1810,20121.19,2026-08-08,paid
led_001811,order_001811,cust_1811,6683.57,2026-08-10,paid
led_001812,order_001812,cust_1812,17962.14,2026-08-21,paid
led_001813,order_001813,cust_1813,7246.77,2026-08-13,paid
led_001814,order_001814,cust_1814,21363.86,2026-08-15,paid
led_001815,order_001815,cust_1815,6673.97,2026-08-15,paid
led_001816,order_001816,cust_1816,7902.55,2026-08-17,paid
led_001817,order_001817,cust_1817,20695.62,2026-08-13,paid
led_001818,order_001818,cust_1818,14819.94,2026-08-01,paid
led_001819,order_001819,cust_1819,13032.09,2026-08-12,paid
led_001820,order_001820,cust_1820,14255.7,2026-08-20,paid
led_001821,order_001821,cust_1821,15421.73,2026-08-10,paid
led_001822,order_001822,cust_1822,17268.12,2026-08-16,paid
led_001823,order_001823,cust_1823,2064.01,2026-08-09,paid
led_001824,order_001824,cust_1824,16194.57,2026-08-09,paid
led_001825,order_001825,cust_1825,6898.1,2026-08-21,paid
led_001826,order_001826,cust_1826,7820.38,2026-08-05,paid
led_001827,order_001827,cust_1827,13173.69,2026-08-08,paid
led_001828,order_001828,cust_1828,22542.33,2026-08-20,paid
led_001829,order_001829,cust_1829,10400.41,2026-08-11,paid
led_001830,order_001830,cust_1830,17178.52,2026-08-01,paid
led_001831,order_001831,cust_1831,16557.31,2026-08-10,paid
led_001832,order_001832,cust_1832,6855.94,2026-08-14,paid
led_001833,order_001833,cust_1833,10412.67,2026-08-02,paid
led_001834,order_001834,cust_1834,14784.08,2026-08-19,paid
led_001835,order_001835,cust_1835,20492.36,2026-08-11,paid
led_001836,order_001836,cust_1836,18300.47,2026-08-08,paid
led_001837,order_001837,cust_1837,17314.79,2026-08-21,paid
led_001838,order_001838,cust_1838,19729.98,2026-08-12,paid
led_001839,order_001839,cust_1839,12929.21,2026-08-06,paid
led_001840,order_001840,cust_1840,21095.65,2026-08-18,paid
led_001841,order_001841,cust_1841,4937.83,2026-08-04,paid
led_001842,order_001842,cust_1842,12034.13,2026-08-09,paid
led_001843,order_001843,cust_1843,18267.07,2026-08-18,paid
led_001844,order_001844,cust_1844,19191.5,2026-08-06,paid
led_001845,order_001845,cust_1845,23699.62,2026-08-11,paid
led_001846,order_001846,cust_1846,16533.65,2026-08-08,paid
led_001847,order_001847,cust_1847,9204.44,2026-08-10,paid
led_001848,order_001848,cust_1848,10801.58,2026-08-11,paid
led_001849,order_001849,cust_1849,9606.22,2026-08-19,paid
led_001850,order_001850,cust_1850,7704.25,2026-08-04,paid
led_001851,order_001851,cust_1851,12028.15,2026-08-21,paid
led_001852,order_001852,cust_1852,14797.58,2026-08-20,paid
led_001853,order_001853,cust_1853,2244.79,2026-08-07,paid
led_001854,order_001854,cust_1854,12761.7,2026-08-13,paid
led_001855,order_001855,cust_1855,13481.04,2026-08-14,paid
led_001856,order_001856,cust_1856,1824.52,2026-08-05,paid
led_001857,order_001857,cust_1857,3865.45,2026-08-07,paid
led_001858,order_001858,cust_1858,8895.41,2026-08-19,paid
led_001859,order_001859,cust_1859,22374.71,2026-08-15,paid
led_001860,order_001860,cust_1860,4008.99,2026-08-06,paid
led_001861,order_001861,cust_1861,19584.06,2026-08-16,paid
led_001862,order_001862,cust_1862,8649.42,2026-08-06,paid
led_001863,order_001863,cust_1863,8178.64,2026-08-02,paid
led_001864,order_001864,cust_1864,615.48,2026-08-09,paid
led_001865,order_001865,cust_1865,5629.87,2026-08-06,paid
led_001866,order_001866,cust_1866,14618.83,2026-08-06,paid
led_001867,order_001867,cust_1867,12494.64,2026-08-03,paid
led_001868,order_001868,cust_1868,3670.45,2026-08-14,paid
led_001869,order_001869,cust_1869,16020.44,2026-08-13,paid
led_001870,order_001870,cust_1870,11011.12,2026-08-16,paid
led_001871,order_001871,cust_1871,9891.25,2026-08-02,paid
led_001872,order_001872,cust_1872,13577.67,2026-08-12,paid
led_001873,order_001873,cust_1873,23776.68,2026-08-11,paid
led_001874,order_001874,cust_1874,19042.77,2026-08-17,paid
led_001875,order_001875,cust_1875,5169.13,2026-08-01,paid
led_001876,order_001876,cust_1876,15853.83,2026-08-08,paid
led_001877,order_001877,cust_1877,6043.51,2026-08-12,paid
led_001878,order_001878,cust_1878,8146.26,2026-08-04,paid
led_001879,order_001879,cust_1879,9896.99,2026-08-19,paid
led_001880,order_001880,cust_1880,7999.82,2026-08-03,paid
led_001881,order_001881,cust_1881,20684.17,2026-08-10,paid
led_001882,order_001882,cust_1882,23737.35,2026-08-15,paid
led_001883,order_001883,cust_1883,18331.88,2026-08-20,paid
led_001884,order_001884,cust_1884,13340.88,2026-08-14,paid
led_001885,order_001885,cust_1885,22255.36,2026-08-05,paid
led_001886,order_001886,cust_1886,8896.95,2026-08-16,paid
led_001887,order_001887,cust_1887,9301.65,2026-08-07,paid
led_001888,order_001888,cust_1888,4539.65,2026-08-13,paid
led_001889,order_001889,cust_1889,968.56,2026-08-08,paid
led_001890,order_001890,cust_1890,18315.64,2026-08-05,paid
led_001891,order_001891,cust_1891,5674.16,2026-08-01,paid
led_001892,order_001892,cust_1892,14947.47,2026-08-06,paid
led_001893,order_001893,cust_1893,3517.47,2026-08-21,paid
led_001894,order_001894,cust_1894,19907.12,2026-08-13,paid
led_001895,order_001895,cust_1895,21975.33,2026-08-09,paid
led_001896,order_001896,cust_1896,19395.62,2026-08-20,paid
led_001897,order_001897,cust_1897,1690.38,2026-08-02,paid
led_001898,order_001898,cust_1898,16718.26,2026-08-21,paid
led_001899,order_001899,cust_1899,20984.94,2026-08-02,paid
led_001900,order_001900,cust_1900,17398.87,2026-08-14,paid
led_001901,order_001901,cust_1901,11385.7,2026-08-04,paid
led_001902,order_001902,cust_1902,13908.42,2026-08-16,paid
led_001903,order_001903,cust_1903,17695.77,2026-08-07,paid
led_001904,order_001904,cust_1904,17532.2,2026-08-21,paid
led_001905,order_001905,cust_1905,727.96,2026-08-14,paid
led_001906,order_001906,cust_1906,16710.78,2026-08-17,paid
led_001907,order_001907,cust_1907,7114.44,2026-08-20,paid
led_001908,order_001908,cust_1908,17667.8,2026-08-14,paid
led_001909,order_001909,cust_1909,20850.99,2026-08-04,paid
led_001910,order_001910,cust_1910,13033.83,2026-08-20,paid
led_001911,order_001911,cust_1911,3384.5,2026-08-04,paid
led_001912,order_001912,cust_1912,19726.62,2026-08-16,paid
led_001913,order_001913,cust_1913,5366.84,2026-08-07,paid
led_001914,order_001914,cust_1914,19559.99,2026-08-17,paid
led_001915,order_001915,cust_1915,24341.43,2026-08-12,paid
led_001916,order_001916,cust_1916,17734.2,2026-08-10,paid
led_001917,order_001917,cust_1917,4429.15,2026-08-18,paid
led_001918,order_001918,cust_1918,12660.69,2026-08-07,paid
led_001919,order_001919,cust_1919,17361.0,2026-08-16,paid
led_001920,order_001920,cust_1920,8599.79,2026-08-01,paid
led_001921,order_001921,cust_1921,812.36,2026-08-03,paid
led_001922,order_001922,cust_1922,22718.56,2026-08-19,paid
led_001923,order_001923,cust_1923,16891.04,2026-08-05,paid
led_001924,order_001924,cust_1924,23761.43,2026-08-17,paid
led_001925,order_001925,cust_1925,2338.68,2026-08-04,paid
led_001926,order_001926,cust_1926,22667.09,2026-08-21,paid
led_001927,order_001927,cust_1927,6163.43,2026-08-10,paid
led_001928,order_001928,cust_1928,6971.06,2026-08-02,paid
led_001929,order_001929,cust_1929,2945.32,2026-08-06,paid
led_001930,order_001930,cust_1930,21916.44,2026-08-10,paid
led_001931,order_001931,cust_1931,9325.26,2026-08-11,paid
led_001932,order_001932,cust_1932,10936.88,2026-08-04,paid
led_001933,order_001933,cust_1933,2827.46,2026-08-02,paid
led_001934,order_001934,cust_1934,736.97,2026-08-05,paid
led_001935,order_001935,cust_1935,16752.2,2026-08-06,paid
led_001936,order_001936,cust_1936,8552.19,2026-08-15,paid
led_001937,order_001937,cust_1937,23899.68,2026-08-09,paid
led_001938,order_001938,cust_1938,22022.65,2026-08-03,paid
led_001939,order_001939,cust_1939,9629.24,2026-08-11,paid
led_001940,order_001940,cust_1940,4980.3,2026-08-13,paid
led_001941,order_001941,cust_1941,10306.13,2026-08-15,paid
led_001942,order_001942,cust_1942,7159.91,2026-08-13,paid
led_001943,order_001943,cust_1943,17402.61,2026-08-16,paid
led_001944,order_001944,cust_1944,20097.53,2026-08-21,paid
led_001945,order_001945,cust_1945,22210.04,2026-08-06,paid
led_001946,order_001946,cust_1946,3269.89,2026-08-02,paid
led_001947,order_001947,cust_1947,24548.44,2026-08-06,paid
led_001948,order_001948,cust_1948,3040.97,2026-08-19,paid
led_001949,order_001949,cust_1949,12325.53,2026-08-19,paid
led_001950,order_001950,cust_1950,17120.63,2026-08-06,paid
led_001951,order_001951,cust_1951,15477.42,2026-08-12,paid
led_001952,order_001952,cust_1952,15478.28,2026-08-05,paid
led_001953,order_001953,cust_1953,12335.45,2026-08-16,paid
led_001954,order_001954,cust_1954,3266.97,2026-08-14,paid
led_001955,order_001955,cust_1955,11296.85,2026-08-03,paid
led_001956,order_001956,cust_1956,6909.52,2026-08-11,paid
led_001957,order_001957,cust_1957,802.83,2026-08-17,paid
led_001958,order_001958,cust_1958,19304.45,2026-08-19,paid
led_001959,order_001959,cust_1959,18232.45,2026-08-08,paid
led_001960,order_001960,cust_1960,24458.44,2026-08-11,paid
led_001961,order_001961,cust_1961,13217.94,2026-08-20,paid
led_001962,order_001962,cust_1962,2833.43,2026-08-08,paid
led_001963,order_001963,cust_1963,12307.28,2026-08-21,paid
led_001964,order_001964,cust_1964,9929.48,2026-08-18,paid
led_001965,order_001965,cust_1965,22355.52,2026-08-20,paid
led_001966,order_001966,cust_1966,1836.87,2026-08-21,paid
led_001967,order_001967,cust_1967,23392.1,2026-08-17,paid
led_001968,order_001968,cust_1968,21296.72,2026-08-16,paid
led_001969,order_001969,cust_1969,21800.68,2026-08-03,paid
led_001970,order_001970,cust_1970,18910.04,2026-08-11,paid
led_001971,order_001971,cust_1971,6401.85,2026-08-09,paid
led_001972,order_001972,cust_1972,1733.59,2026-08-08,paid
led_001973,order_001973,cust_1973,13987.14,2026-08-13,paid
led_001974,order_001974,cust_1974,10380.29,2026-08-08,paid
led_001975,order_001975,cust_1975,2431.35,2026-08-15,paid
led_001976,order_001976,cust_1976,20130.9,2026-08-15,paid
led_001977,order_001977,cust_1977,2656.49,2026-08-16,paid
led_001978,order_001978,cust_1978,11453.17,2026-08-04,paid
led_001979,order_001979,cust_1979,24526.43,2026-08-21,paid
led_001980,order_001980,cust_1980,935.34,2026-08-13,paid
led_001981,order_001981,cust_1981,10602.29,2026-08-18,paid
led_001982,order_001982,cust_1982,13952.92,2026-08-03,paid
led_001983,order_001983,cust_1983,19898.69,2026-08-20,paid
led_001984,order_001984,cust_1984,16119.68,2026-08-17,paid
led_001985,order_001985,cust_1985,14277.15,2026-08-21,paid
led_001986,order_001986,cust_1986,16951.12,2026-08-11,paid
led_001987,order_001987,cust_1987,9401.89,2026-08-02,paid
led_001988,order_001988,cust_1988,20506.42,2026-08-15,paid
led_001989,order_001989,cust_1989,8633.33,2026-08-20,paid
led_001990,order_001990,cust_1990,15198.8,2026-08-12,paid
led_001991,order_001991,cust_1991,18039.88,2026-08-04,paid
led_001992,order_001992,cust_1992,2887.21,2026-08-08,paid
led_001993,order_001993,cust_1993,553.83,2026-08-12,paid
led_001994,order_001994,cust_1994,20832.16,2026-08-10,paid
led_001995,order_001995,cust_1995,13918.42,2026-08-12,paid
led_001996,order_001996,cust_1996,17701.35,2026-08-02,paid
led_001997,order_001997,cust_1997,22473.49,2026-08-16,paid
led_001998,order_001998,cust_1998,3941.01,2026-08-14,paid
led_001999,order_001999,cust_1999,3120.56,2026-08-20,paid
led_002000,order_002000,cust_2000,5300.08,2026-08-04,paid
