settlement_id,payment_id,order_id,gross_amount,fee,tax,refund_amount,settled_amount,settlement_date,utr
stl_001072,pay_001072,order_001072,9653.81,193.08,34.75,0.0,9425.98,2026-08-20,UTR101072
stl_001073,pay_001073,order_001073,22863.52,457.27,82.31,0.0,22323.94,2026-08-20,UTR101073
stl_001074,pay_001074,order_001074,20148.88,402.98,72.54,0.0,19673.36,2026-08-09,UTR101074
stl_001075,pay_001075,order_001075,19165.56,383.31,69.0,0.0,18713.25,2026-08-22,UTR101075
stl_001076,pay_001076,order_001076,21891.81,437.84,78.81,0.0,21375.16,2026-08-05,UTR101076
stl_001077,pay_001077,order_001077,13374.91,267.5,48.15,0.0,13059.26,2026-08-19,UTR101077
stl_001078,pay_001078,order_001078,17742.27,354.85,63.87,0.0,17323.55,2026-08-05,UTR101078
stl_001079,pay_001079,order_001079,22972.5,459.45,82.7,0.0,22430.35,2026-08-06,UTR101079
stl_001080,pay_001080,order_001080,2013.07,40.26,7.25,0.0,1965.56,2026-08-20,UTR101080
stl_001081,pay_001081,order_001081,22620.76,452.42,81.44,0.0,22086.9,2026-08-09,UTR101081
stl_001082,pay_001082,order_001082,14531.19,290.62,52.31,0.0,14188.26,2026-08-07,UTR101082
stl_001083,pay_001083,order_001083,4531.16,90.62,16.31,0.0,4424.23,2026-08-19,UTR101083
stl_001084,pay_001084,order_001084,11325.09,226.5,40.77,0.0,11057.82,2026-08-09,UTR101084
stl_001085,pay_001085,order_001085,18064.49,361.29,65.03,0.0,17638.17,2026-08-18,UTR101085
stl_001086,pay_001086,order_001086,2728.07,54.56,9.82,0.0,2663.69,2026-08-19,UTR101086
stl_001087,pay_001087,order_001087,11414.33,228.29,41.09,0.0,11144.95,2026-08-04,UTR101087
stl_001088,pay_001088,order_001088,11609.09,232.18,41.79,0.0,11335.12,2026-08-19,UTR101088
stl_001089,pay_001089,order_001089,10677.9,213.56,38.44,0.0,10425.9,2026-08-21,UTR101089
stl_001090,pay_001090,order_001090,1914.55,38.29,6.89,0.0,1869.37,2026-08-17,UTR101090
stl_001091,pay_001091,order_001091,16982.81,339.66,61.14,0.0,16582.01,2026-08-12,UTR101091
stl_001092,pay_001092,order_001092,18220.36,364.41,65.59,0.0,17790.36,2026-08-15,UTR101092
stl_001093,pay_001093,order_001093,6734.2,134.68,24.24,0.0,6575.28,2026-08-03,UTR101093
stl_001094,pay_001094,order_001094,18772.21,375.44,67.58,0.0,18329.19,2026-08-21,UTR101094
stl_001095,pay_001095,order_001095,2289.22,45.78,8.24,0.0,2235.2,2026-08-16,UTR101095
stl_001096,pay_001096,order_001096,8940.96,178.82,32.19,0.0,8729.95,2026-08-05,UTR101096
stl_001097,pay_001097,order_001097,13758.51,275.17,49.53,0.0,13433.81,2026-08-04,UTR101097
stl_001098,pay_001098,order_001098,23397.28,467.95,84.23,0.0,22845.1,2026-08-05,UTR101098
stl_001099,pay_001099,order_001099,24660.36,493.21,88.78,0.0,24078.37,2026-08-18,UTR101099
stl_001100,pay_001100,order_001100,1277.5,25.55,4.6,0.0,1247.35,2026-08-16,UTR101100
stl_001101,pay_001101,order_001101,4909.54,98.19,17.67,0.0,4793.68,2026-08-07,UTR101101
stl_001102,pay_001102,order_001102,19262.78,385.26,69.35,0.0,18808.17,2026-08-23,UTR101102
stl_001103,pay_001103,order_001103,24112.67,482.25,86.8,0.0,23543.62,2026-08-14,UTR101103
stl_001104,pay_001104,order_001104,24824.99,496.5,89.37,0.0,24239.12,2026-08-15,UTR101104
stl_001105,pay_001105,order_001105,11489.16,229.78,41.36,0.0,11218.02,2026-08-15,UTR101105
stl_001106,pay_001106,order_001106,9703.32,194.07,34.93,0.0,9474.32,2026-08-20,UTR101106
stl_001107,pay_001107,order_001107,3758.25,75.17,13.53,0.0,3669.55,2026-08-14,UTR101107
stl_001108,pay_001108,order_001108,3406.51,68.13,12.26,0.0,3326.12,2026-08-20,UTR101108
stl_001109,pay_001109,order_001109,10129.94,202.6,36.47,0.0,9890.87,2026-08-07,UTR101109
stl_001110,pay_001110,order_001110,18332.52,366.65,66.0,5499.76,12400.11,2026-08-10,UTR101110
stl_001111,pay_001111,order_001111,20953.13,419.06,75.43,0.0,20458.64,2026-08-03,UTR101111
stl_001112,pay_001111,order_001111,20953.13,419.06,75.43,0.0,20458.64,2026-08-03,UTR101111
stl_001113,pay_001113,order_001113,17000.75,340.01,61.2,0.0,16579.7,2026-08-20,UTR101113
stl_001114,pay_001114,order_001114,9792.27,195.85,35.25,0.0,9561.17,2026-08-10,UTR101114
stl_001115,pay_001115,order_001115,6564.04,131.28,23.63,0.0,6409.13,2026-08-14,UTR101115
stl_001116,pay_001116,order_001116,4300.47,86.01,15.48,0.0,4198.98,2026-08-09,UTR101116
stl_001117,pay_001117,order_001117,23466.55,469.33,84.48,0.0,22912.74,2026-08-06,UTR101117
stl_001118,pay_001118,order_001118,1289.32,25.79,4.64,0.0,1258.89,2026-08-16,UTR101118
stl_001119,pay_001119,order_001119,15565.62,311.31,56.04,0.0,15198.27,2026-08-03,UTR101119
stl_001120,pay_001120,order_001120,6396.32,127.93,23.03,0.0,6245.36,2026-08-05,UTR101120
stl_001121,pay_001121,order_001121,2971.97,59.44,10.7,0.0,2901.83,2026-08-04,UTR101121
stl_001122,pay_001122,order_001122,11437.81,228.76,41.18,0.0,11167.87,2026-08-04,UTR101122
stl_001123,pay_001123,order_001123,6495.99,129.92,23.39,0.0,6342.68,2026-08-04,UTR101123
stl_001124,pay_001124,order_001124,10355.5,207.11,37.28,0.0,10111.11,2026-08-10,UTR101124
stl_001125,pay_001125,order_001125,13724.12,274.48,49.41,0.0,13400.23,2026-08-04,UTR101125
stl_001126,pay_001126,order_001126,3933.32,78.67,14.16,0.0,3840.49,2026-08-12,UTR101126
stl_001127,pay_001127,order_001127,6236.96,124.74,22.45,0.0,6089.77,2026-08-21,UTR101127
stl_001128,pay_001128,order_001128,8313.14,166.26,29.93,0.0,8116.95,2026-08-22,UTR101128
stl_001129,pay_001129,order_001129,19427.19,388.54,69.94,0.0,18968.71,2026-08-13,UTR101129
stl_001130,pay_001130,order_001130,6304.15,126.08,22.69,0.0,6155.38,2026-08-07,UTR101130
stl_001131,pay_001131,order_001131,24649.54,492.99,88.74,0.0,24067.81,2026-08-19,UTR101131
stl_001132,pay_001132,order_001132,5915.55,118.31,21.3,0.0,5775.94,2026-08-12,UTR101132
stl_001133,pay_001133,order_001133,7241.27,144.83,26.07,0.0,7070.37,2026-08-20,UTR101133
stl_001134,pay_001134,order_001134,23738.75,474.78,85.46,0.0,23178.51,2026-08-08,UTR101134
stl_001135,pay_001135,order_001135,15836.83,316.74,57.01,0.0,15463.08,2026-08-16,UTR101135
stl_001136,pay_001136,order_001136,14118.34,282.37,50.83,0.0,13785.14,2026-08-04,UTR101136
stl_001137,pay_001137,order_001137,24321.11,486.42,87.56,0.0,23747.13,2026-08-23,UTR101137
stl_001138,pay_001138,order_001138,16947.89,338.96,61.01,0.0,16547.92,2026-08-19,UTR101138
stl_001139,pay_001139,order_001139,8308.99,166.18,29.91,0.0,8112.9,2026-08-16,UTR101139
stl_001140,pay_001140,order_001140,10502.35,210.05,37.81,0.0,10254.49,2026-08-12,UTR101140
stl_001141,pay_001141,order_001141,9723.27,194.47,35.0,0.0,9493.8,2026-08-20,UTR101141
stl_001142,pay_001142,order_001142,12101.21,242.02,43.56,0.0,11815.63,2026-08-10,UTR101142
stl_001143,pay_001143,order_001143,7868.04,157.36,28.32,0.0,7682.36,2026-08-07,UTR101143
stl_001144,pay_001144,order_001144,20241.52,404.83,72.87,0.0,19763.82,2026-08-04,UTR101144
stl_001145,pay_001145,order_001145,14278.46,285.57,51.4,0.0,13941.49,2026-08-16,UTR101145
stl_001146,pay_001146,order_001146,14153.53,283.07,50.95,0.0,13819.51,2026-08-07,UTR101146
stl_001147,pay_001147,order_001147,10016.27,200.33,36.06,0.0,9779.88,2026-08-11,UTR101147
stl_001148,pay_001148,order_001148,5481.75,109.64,19.74,0.0,5352.37,2026-08-23,UTR101148
stl_001149,pay_001149,order_001149,2437.23,48.74,8.77,0.0,2379.72,2026-08-17,UTR101149
stl_001150,pay_001150,order_001150,21254.77,425.1,76.52,0.0,20753.15,2026-08-05,UTR101150
stl_001151,pay_001151,order_001151,13623.07,272.46,49.04,0.0,13301.57,2026-08-09,UTR101151
stl_001152,pay_001152,order_001152,1762.65,35.25,6.34,0.0,1721.06,2026-08-15,UTR101152
stl_001153,pay_001153,order_001153,17004.96,340.1,61.22,0.0,16603.64,2026-08-22,UTR101153
stl_001154,pay_001154,order_001154,1468.92,29.38,5.29,0.0,1434.25,2026-08-05,UTR101154
stl_001155,pay_001155,order_001155,5110.0,102.2,18.4,0.0,4989.4,2026-08-21,UTR101155
stl_001156,pay_001156,order_001156,18245.48,364.91,65.68,0.0,17814.89,2026-08-20,UTR101156
stl_001157,pay_001157,order_001157,5816.9,116.34,20.94,0.0,5679.62,2026-08-09,UTR101157
stl_001158,pay_001158,order_001158,21802.11,436.04,78.49,0.0,21287.58,2026-08-13,UTR101158
stl_001159,pay_001159,order_001159,7928.11,158.56,28.54,0.0,7741.01,2026-08-03,UTR101159
stl_001160,pay_001160,order_001160,5689.29,113.79,20.48,0.0,5555.02,2026-08-09,UTR101160
stl_001161,pay_001161,order_001161,24070.9,481.42,86.66,0.0,23502.82,2026-08-06,UTR101161
stl_001162,pay_001162,order_001162,18798.54,375.97,67.67,0.0,18354.9,2026-08-18,UTR101162
stl_001163,pay_001163,order_001163,22903.81,458.08,82.45,0.0,22363.28,2026-08-22,UTR101163
stl_001164,pay_001164,order_001164,17742.33,354.85,63.87,0.0,17323.61,2026-08-15,UTR101164
stl_001165,pay_001165,order_001165,22920.6,458.41,82.51,0.0,22379.68,2026-08-20,UTR101165
stl_001166,pay_001166,order_001166,8379.57,167.59,30.17,0.0,8181.81,2026-08-12,UTR101166
stl_001167,pay_001167,order_001167,9826.21,196.52,35.37,0.0,9594.32,2026-08-20,UTR101167
stl_001168,pay_001168,order_001168,16393.67,327.87,59.02,0.0,16006.78,2026-08-12,UTR101168
stl_001169,pay_001169,order_001169,6908.26,138.17,24.87,0.0,6745.22,2026-08-19,UTR101169
stl_001170,pay_001170,order_001170,22128.89,442.58,79.66,0.0,21606.65,2026-08-17,UTR101170
stl_001171,pay_001171,order_001171,2915.9,58.32,10.5,0.0,2847.08,2026-08-18,UTR101171
stl_001172,pay_001172,order_001172,19159.91,383.2,68.98,0.0,18707.73,2026-08-13,UTR101172
stl_001173,pay_001173,order_001173,22901.1,458.02,82.44,0.0,22360.64,2026-08-14,UTR101173
stl_001174,pay_001174,order_001174,8166.59,163.33,29.4,0.0,7973.86,2026-08-04,UTR101174
stl_001175,pay_001175,order_001175,14281.86,285.64,51.42,0.0,13944.8,2026-08-10,UTR101175
stl_001176,pay_001176,order_001176,18660.68,373.21,67.18,0.0,18220.29,2026-08-03,UTR101176
stl_001177,pay_001177,order_001177,6888.97,137.78,24.8,0.0,6726.39,2026-08-21,UTR101177
stl_001178,pay_001178,order_001178,14689.0,293.78,52.88,0.0,14342.34,2026-08-16,UTR101178
stl_001179,pay_001179,order_001179,7732.21,154.64,27.84,0.0,7549.73,2026-08-09,UTR101179
stl_001180,pay_001180,order_001180,8581.7,171.63,30.89,0.0,8379.18,2026-08-15,UTR101180
stl_001181,pay_001181,order_001181,14459.84,289.2,52.06,0.0,14118.58,2026-08-10,UTR101181
stl_001182,pay_001182,order_001182,12732.89,254.66,45.84,0.0,12432.39,2026-08-23,UTR101182
stl_001183,pay_001183,order_001183,23614.88,472.3,85.01,0.0,23057.57,2026-08-13,UTR101183
stl_001184,pay_001184,order_001184,6804.51,136.09,24.5,0.0,6643.92,2026-08-18,UTR101184
stl_001185,pay_001185,order_001185,24179.45,483.59,87.05,0.0,23608.81,2026-08-23,UTR101185
stl_001186,pay_001186,order_001186,18620.06,372.4,67.03,0.0,18180.63,2026-08-17,UTR101186
stl_001187,pay_001187,order_001187,4621.72,92.43,16.64,0.0,4512.65,2026-08-14,UTR101187
stl_001188,pay_001188,order_001188,4647.01,92.94,16.73,0.0,4537.34,2026-08-20,UTR101188
stl_001189,pay_001189,order_001189,12463.75,249.28,44.87,0.0,12169.6,2026-08-20,UTR101189
stl_001190,pay_001190,order_001190,24762.93,495.26,89.15,0.0,24178.52,2026-08-04,UTR101190
stl_001191,pay_001191,order_001191,13336.64,266.73,48.01,0.0,13021.9,2026-08-05,UTR101191
stl_001192,pay_001192,order_001192,23657.11,473.14,85.17,0.0,23098.8,2026-08-04,UTR101192
stl_001193,pay_001193,order_001193,19226.3,384.53,69.22,0.0,18772.55,2026-08-16,UTR101193
stl_001194,pay_001194,order_001194,3868.54,77.37,13.93,0.0,3777.24,2026-08-23,UTR101194
stl_001195,pay_001195,order_001195,6170.12,123.4,22.21,0.0,6024.51,2026-08-07,UTR101195
stl_001196,pay_001196,order_001196,723.97,14.48,2.61,0.0,706.88,2026-08-19,UTR101196
stl_001197,pay_001197,order_001197,11672.24,233.44,42.02,0.0,11396.78,2026-08-04,UTR101197
stl_001198,pay_001198,order_001198,15636.96,312.74,56.29,0.0,15267.93,2026-08-22,UTR101198
stl_001199,pay_001199,order_001199,22862.41,457.25,82.3,0.0,22322.86,2026-08-18,UTR101199
stl_001200,pay_001200,order_001200,885.43,17.71,3.19,0.0,864.53,2026-08-20,UTR101200
stl_001201,pay_001201,order_001201,14015.27,280.31,50.46,0.0,13684.5,2026-08-03,UTR101201
stl_001202,pay_001202,order_001202,909.79,18.2,3.28,0.0,888.31,2026-08-11,UTR101202
stl_001203,pay_001203,order_001203,13625.58,272.51,49.05,0.0,13304.02,2026-08-12,UTR101203
stl_001204,pay_001204,order_001204,919.99,18.4,3.31,0.0,898.28,2026-08-16,UTR101204
stl_001205,pay_001205,order_001205,20251.11,405.02,72.9,0.0,19773.19,2026-08-08,UTR101205
stl_001206,pay_001206,order_001206,3121.9,62.44,11.24,0.0,3048.22,2026-08-06,UTR101206
stl_001207,pay_001207,order_001207,13347.44,266.95,48.05,0.0,13032.44,2026-08-10,UTR101207
stl_001208,pay_001208,order_001208,5202.34,104.05,18.73,0.0,5079.56,2026-08-19,UTR101208
stl_001209,pay_001209,order_001209,6684.25,133.69,24.06,0.0,6526.5,2026-08-14,UTR101209
stl_001210,pay_001210,order_001210,7049.46,140.99,25.38,0.0,6883.09,2026-08-15,UTR101210
stl_001211,pay_001211,order_001211,2435.97,48.72,8.77,0.0,2378.48,2026-08-15,UTR101211
stl_001212,pay_001212,order_001212,11745.44,234.91,42.28,0.0,11468.25,2026-08-10,UTR101212
stl_001213,pay_001213,order_001213,24760.71,495.21,89.14,0.0,24176.36,2026-08-10,UTR101213
stl_001214,pay_001214,order_001214,7849.38,156.99,28.26,0.0,7664.13,2026-08-05,UTR101214
stl_001215,pay_001215,order_001215,16516.53,330.33,59.46,0.0,16126.74,2026-08-23,UTR101215
stl_001216,pay_001216,order_001216,19109.85,382.2,68.8,0.0,18658.85,2026-08-05,UTR101216
stl_001217,pay_001217,order_001217,10429.32,208.59,37.55,0.0,10183.18,2026-08-15,UTR101217
stl_001218,pay_001218,order_001218,14041.19,280.82,50.55,0.0,13709.82,2026-08-04,UTR101218
stl_001219,pay_001219,order_001219,16100.33,322.01,57.96,0.0,15720.36,2026-08-08,UTR101219
stl_001220,pay_001220,order_001220,2525.81,50.52,9.09,0.0,2466.2,2026-08-16,UTR101220
stl_001221,pay_001221,order_001221,16300.23,326.0,58.68,0.0,15915.55,2026-08-13,UTR101221
stl_001222,pay_001222,order_001222,14363.49,287.27,51.71,0.0,14024.51,2026-08-06,UTR101222
stl_001223,pay_001223,order_001223,22422.38,448.45,80.72,0.0,21893.21,2026-08-04,UTR101223
stl_001224,pay_001224,order_001224,6129.28,122.59,22.07,0.0,5984.62,2026-08-21,UTR101224
stl_001225,pay_001225,order_001225,12149.76,243.0,43.74,0.0,11863.02,2026-08-04,UTR101225
stl_001226,pay_001226,order_001226,23141.9,462.84,83.31,0.0,22595.75,2026-08-11,UTR101226
stl_001227,pay_001227,order_001227,22533.14,450.66,81.12,0.0,22001.36,2026-08-21,UTR101227
stl_001228,pay_001228,order_001228,16623.68,332.47,59.84,0.0,16231.37,2026-08-08,UTR101228
stl_001229,pay_001229,order_001229,23254.78,465.1,83.72,0.0,22705.96,2026-08-13,UTR101229
stl_001230,pay_001230,order_001230,883.62,17.67,3.18,0.0,862.77,2026-08-09,UTR101230
stl_001231,pay_001231,order_001231,14882.38,297.65,53.58,0.0,14531.15,2026-08-15,UTR101231
stl_001232,pay_001232,order_001232,23257.44,465.15,83.73,0.0,22708.56,2026-08-12,UTR101232
stl_001233,pay_001233,order_001233,4480.03,89.6,16.13,0.0,4374.3,2026-08-10,UTR101233
stl_001234,pay_001234,order_001234,14384.05,287.68,51.78,0.0,14044.59,2026-08-15,UTR101234
stl_001235,pay_001235,order_001235,17087.36,341.75,61.52,0.0,16684.09,2026-08-20,UTR101235
stl_001236,pay_001236,order_001236,8627.38,172.55,31.06,0.0,8423.77,2026-08-07,UTR101236
stl_001237,pay_001237,order_001237,19867.2,397.34,71.52,0.0,19398.34,2026-08-05,UTR101237
stl_001238,pay_001238,order_001238,12769.42,255.39,45.97,0.0,12468.06,2026-08-14,UTR101238
stl_001239,pay_001239,order_001239,1815.56,36.31,6.54,0.0,1772.71,2026-08-16,UTR101239
stl_001240,pay_001240,order_001240,6187.53,123.75,22.27,0.0,6041.51,2026-08-05,UTR101240
stl_001241,pay_001241,order_001241,8844.52,176.89,31.84,0.0,8635.79,2026-08-22,UTR101241
stl_001242,pay_001242,order_001242,23894.03,477.88,86.02,0.0,23330.13,2026-08-15,UTR101242
stl_001243,pay_001243,order_001243,24238.55,484.77,87.26,0.0,23666.52,2026-08-13,UTR101243
stl_001244,pay_001244,order_001244,1225.83,24.52,4.41,0.0,1196.9,2026-08-11,UTR101244
stl_001245,pay_001245,order_001245,19696.93,393.94,70.91,0.0,19232.08,2026-08-17,UTR101245
stl_001246,pay_001246,order_001246,12519.78,250.4,45.07,0.0,12224.31,2026-08-14,UTR101246
stl_001247,pay_001247,order_001247,14049.42,280.99,50.58,0.0,13717.85,2026-08-15,UTR101247
stl_001248,pay_001248,order_001248,11080.27,221.61,39.89,0.0,10818.77,2026-08-21,UTR101248
stl_001249,pay_001249,order_001249,16686.46,333.73,60.07,0.0,16292.66,2026-08-05,UTR101249
stl_001250,pay_001250,order_001250,19418.1,388.36,69.9,0.0,18959.84,2026-08-12,UTR101250
stl_001251,pay_001251,order_001251,20052.35,401.05,72.19,0.0,19579.11,2026-08-05,UTR101251
stl_001252,pay_001252,order_001252,2509.93,50.2,9.04,0.0,2450.69,2026-08-07,UTR101252
stl_001253,pay_001253,order_001253,9810.0,196.2,35.32,0.0,9578.48,2026-08-23,UTR101253
stl_001254,pay_001254,order_001254,4279.78,85.6,15.41,0.0,4178.77,2026-08-15,UTR101254
stl_001255,pay_001255,order_001255,8258.62,165.17,29.73,0.0,8063.72,2026-08-06,UTR101255
stl_001256,pay_001256,order_001256,2742.25,54.84,9.87,0.0,2677.54,2026-08-12,UTR101256
stl_001257,pay_001257,order_001257,11396.03,227.92,41.03,0.0,11127.08,2026-08-11,UTR101257
stl_001258,pay_001258,order_001258,3004.67,60.09,10.82,0.0,2933.76,2026-08-05,UTR101258
stl_001259,pay_001259,order_001259,5091.1,101.82,18.33,0.0,4970.95,2026-08-17,UTR101259
stl_001260,pay_001260,order_001260,14146.13,282.92,50.93,0.0,13812.28,2026-08-19,UTR101260
stl_001261,pay_001261,order_001261,10497.08,209.94,37.79,0.0,10249.35,2026-08-03,UTR101261
stl_001262,pay_001262,order_001262,2695.66,53.91,9.7,0.0,2632.05,2026-08-20,UTR101262
stl_001263,pay_001263,order_001263,2780.07,55.6,10.01,0.0,2714.46,2026-08-22,UTR101263
stl_001264,pay_001264,order_001264,19718.75,394.38,70.99,0.0,19253.38,2026-08-15,UTR101264
stl_001265,pay_001265,order_001265,802.35,16.05,2.89,0.0,783.41,2026-08-16,UTR101265
stl_001266,pay_001266,order_001266,10001.09,200.02,36.0,0.0,9765.07,2026-08-05,UTR101266
stl_001267,pay_001267,order_001267,18258.67,365.17,65.73,0.0,17827.77,2026-08-20,UTR101267
stl_001268,pay_001268,order_001268,22677.59,453.55,81.64,0.0,22142.4,2026-08-10,UTR101268
stl_001269,pay_001269,order_001269,14513.03,290.26,52.25,0.0,14170.52,2026-08-08,UTR101269
stl_001270,pay_001270,order_001270,17290.24,345.8,62.24,0.0,16882.2,2026-08-08,UTR101270
stl_001271,pay_001271,order_001271,3901.58,78.03,14.05,0.0,3809.5,2026-08-12,UTR101271
stl_001272,pay_001272,order_001272,7075.97,141.52,25.47,0.0,6908.98,2026-08-07,UTR101272
stl_001273,pay_001273,order_001273,2050.05,41.0,7.38,0.0,2001.67,2026-08-16,UTR101273
stl_001274,pay_001274,order_001274,7261.07,145.22,26.14,0.0,7089.71,2026-08-12,UTR101274
stl_001275,pay_001275,order_001275,12363.67,247.27,44.51,0.0,12071.89,2026-08-05,UTR101275
stl_001276,pay_001276,order_001276,9347.56,186.95,33.65,0.0,9126.96,2026-08-10,UTR101276
stl_001277,pay_001277,order_001277,18162.04,363.24,65.38,0.0,17733.42,2026-08-18,UTR101277
stl_001278,pay_001278,order_001278,15048.26,300.97,54.17,0.0,14693.12,2026-08-09,UTR101278
stl_001279,pay_001279,order_001279,11717.61,234.35,42.18,0.0,11441.08,2026-08-07,UTR101279
stl_001280,pay_001280,order_001280,7964.12,159.28,28.67,0.0,7776.17,2026-08-15,UTR101280
stl_001281,pay_001281,order_001281,8639.32,172.79,31.1,0.0,8435.43,2026-08-22,UTR101281
stl_001282,pay_001282,order_001282,9807.3,196.15,35.31,0.0,9575.84,2026-08-13,UTR101282
stl_001283,pay_001283,order_001283,11285.46,225.71,40.63,0.0,11019.12,2026-08-16,UTR101283
stl_001284,pay_001284,order_001284,20479.15,409.58,73.72,0.0,19995.85,2026-08-23,UTR101284
stl_001285,pay_001285,order_001285,24368.52,487.37,87.73,0.0,23793.42,2026-08-07,UTR101285
stl_001286,pay_001286,order_001286,7860.66,157.21,28.3,0.0,7675.15,2026-08-22,UTR101286
stl_001287,pay_001287,order_001287,23708.33,474.17,85.35,0.0,23148.81,2026-08-09,UTR101287
stl_001288,pay_001288,order_001288,12235.74,244.71,44.05,0.0,11946.98,2026-08-08,UTR101288
stl_001289,pay_001289,order_001289,24132.08,482.64,86.88,0.0,23562.56,2026-08-13,UTR101289
stl_001290,pay_001290,order_001290,7640.48,152.81,27.51,0.0,7460.16,2026-08-23,UTR101290
stl_001291,pay_001291,order_001291,12529.68,250.59,45.11,0.0,12233.98,2026-08-21,UTR101291
stl_001292,pay_001292,order_001292,19658.37,393.17,70.77,0.0,19194.43,2026-08-13,UTR101292
stl_001293,pay_001293,order_001293,9713.35,194.27,34.97,0.0,9484.11,2026-08-15,UTR101293
stl_001294,pay_001294,order_001294,9442.88,188.86,33.99,0.0,9220.03,2026-08-21,UTR101294
stl_001295,pay_001295,order_001295,5395.1,107.9,19.42,0.0,5267.78,2026-08-20,UTR101295
stl_001296,pay_001296,order_001296,4908.22,98.16,17.67,0.0,4792.39,2026-08-20,UTR101296
stl_001297,pay_001297,order_001297,1159.44,23.19,4.17,0.0,1132.08,2026-08-17,UTR101297
stl_001298,pay_001298,order_001298,23602.89,472.06,84.97,0.0,23045.86,2026-08-09,UTR101298
stl_001299,pay_001299,order_001299,11242.15,224.84,40.47,0.0,10976.84,2026-08-12,UTR101299
stl_001300,pay_001300,order_001300,20866.4,417.33,75.12,0.0,20373.95,2026-08-05,UTR101300
stl_001301,pay_001301,order_001301,20564.66,411.29,74.03,0.0,20079.34,2026-08-16,UTR101301
stl_001302,pay_001302,order_001302,16987.95,339.76,61.16,0.0,16587.03,2026-08-07,UTR101302
stl_001303,pay_001303,order_001303,16016.73,320.33,57.66,0.0,15638.74,2026-08-10,UTR101303
stl_001304,pay_001304,order_001304,6690.7,133.81,24.09,0.0,6532.8,2026-08-07,UTR101304
stl_001305,pay_001305,order_001305,18023.29,360.47,64.88,0.0,17597.94,2026-08-15,UTR101305
stl_001306,pay_001306,order_001306,2312.15,46.24,8.32,0.0,2257.59,2026-08-22,UTR101306
stl_001307,pay_001307,order_001307,12241.25,244.83,44.07,0.0,11952.35,2026-08-15,UTR101307
stl_001308,pay_001308,order_001308,13592.0,271.84,48.93,0.0,13271.23,2026-08-16,UTR101308
stl_001309,pay_001309,order_001309,13819.31,276.39,49.75,0.0,13493.17,2026-08-14,UTR101309
stl_001310,pay_001310,order_001310,17690.04,353.8,63.68,0.0,17272.56,2026-08-20,UTR101310
stl_001311,pay_001311,order_001311,15048.59,300.97,54.17,0.0,14693.45,2026-08-05,UTR101311
stl_001312,pay_001312,order_001312,3179.55,63.59,11.45,0.0,3104.51,2026-08-10,UTR101312
stl_001313,pay_001313,order_001313,16611.24,332.22,59.8,0.0,16219.22,2026-08-14,UTR101313
stl_001314,pay_001314,order_001314,4575.29,91.51,16.47,0.0,4467.31,2026-08-22,UTR101314
stl_001315,pay_001315,order_001315,1585.27,31.71,5.71,0.0,1547.85,2026-08-23,UTR101315
stl_001316,pay_001316,order_001316,17098.06,341.96,61.55,0.0,16694.55,2026-08-15,UTR101316
stl_001317,pay_001317,order_001317,24186.87,483.74,87.07,0.0,23616.06,2026-08-13,UTR101317
stl_001318,pay_001318,order_001318,24160.06,483.2,86.98,0.0,23589.88,2026-08-16,UTR101318
stl_001319,pay_001319,order_001319,3095.64,61.91,11.14,0.0,3022.59,2026-08-06,UTR101319
stl_001320,pay_001320,order_001320,6839.09,136.78,24.62,0.0,6677.69,2026-08-19,UTR101320
stl_001321,pay_001321,order_001321,18797.9,375.96,67.67,0.0,18354.27,2026-08-20,UTR101321
stl_001322,pay_001322,order_001322,14722.7,294.45,53.0,0.0,14375.25,2026-08-21,UTR101322
stl_001323,pay_001323,order_001323,5915.28,118.31,21.3,0.0,5775.67,2026-08-14,UTR101323
stl_001324,pay_001324,order_001324,10082.79,201.66,36.3,0.0,9844.83,2026-08-21,UTR101324
stl_001325,pay_001325,order_001325,17415.71,348.31,62.7,0.0,17004.7,2026-08-07,UTR101325
stl_001326,pay_001326,order_001326,8951.7,179.03,32.23,0.0,8740.44,2026-08-03,UTR101326
stl_001327,pay_001327,order_001327,12327.89,246.56,44.38,0.0,12036.95,2026-08-12,UTR101327
stl_001328,pay_001328,order_001328,10691.4,213.83,38.49,0.0,10439.08,2026-08-05,UTR101328
stl_001329,pay_001329,order_001329,3343.7,66.87,12.04,0.0,3264.79,2026-08-07,UTR101329
stl_001330,pay_001330,order_001330,9034.05,180.68,32.52,0.0,8820.85,2026-08-13,UTR101330
stl_001331,pay_001331,order_001331,11655.65,233.11,41.96,0.0,11380.58,2026-08-09,UTR101331
stl_001332,pay_001332,order_001332,13267.31,265.35,47.76,3980.19,8974.01,2026-08-14,UTR101332
stl_001333,pay_001333,order_001333,12165.98,243.32,43.8,0.0,11878.86,2026-08-17,UTR101333
stl_001334,pay_001333,order_001333,12165.98,243.32,43.8,0.0,11878.86,2026-08-17,UTR101333
stl_001335,pay_001335,order_001335,8313.28,166.27,29.93,0.0,8110.52,2026-08-12,UTR101335
stl_001336,pay_001336,order_001336,17914.09,358.28,64.49,0.0,17491.32,2026-08-03,UTR101336
stl_001337,pay_001337,order_001337,21304.91,426.1,76.7,0.0,20802.11,2026-08-23,UTR101337
stl_001338,pay_001338,order_001338,3179.39,63.59,11.45,0.0,3104.35,2026-08-08,UTR101338
stl_001339,pay_001339,order_001339,23283.1,465.66,83.82,0.0,22733.62,2026-08-10,UTR101339
